Date,Open,High,Low,Close,Volume,Adj Close
2005-01-25,7.79,8.12,6.85,7.06,2806500,7.06
2005-01-24,6.41,8.05,6.20,7.99,3452800,7.99
2005-01-21,7.05,7.53,6.05,6.38,3448500,6.38
2005-01-20,4.49,7.17,4.36,6.82,4875500,6.82
2005-01-19,4.45,4.50,4.35,4.40,186800,4.40
2005-01-18,4.18,4.45,4.13,4.37,207900,4.37
2005-01-14,3.79,4.11,3.75,4.11,100400,4.11
2005-01-13,3.73,3.80,3.65,3.77,15500,3.77
2005-01-12,3.80,3.80,3.60,3.75,47700,3.75
2005-01-11,3.70,3.75,3.60,3.71,27900,3.71
2005-01-10,3.65,3.85,3.60,3.71,62000,3.71
2005-01-07,3.80,3.94,3.66,3.72,42400,3.72
2005-01-06,3.57,4.00,3.57,3.85,46200,3.85
2005-01-05,3.90,4.15,3.80,3.89,78900,3.89
2005-01-04,4.19,4.19,3.42,4.04,238700,4.04
2005-01-03,4.28,4.28,4.01,4.15,65400,4.15
2004-12-31,4.14,4.18,4.01,4.18,80300,4.18
2004-12-30,4.20,4.39,4.00,4.14,115600,4.14
2004-12-29,4.55,4.59,4.07,4.39,170200,4.39
2004-12-28,4.35,4.52,4.35,4.51,219400,4.51
2004-12-27,4.30,4.47,4.25,4.35,249600,4.35
2004-12-23,4.11,4.25,3.77,4.25,323300,4.25
2004-12-22,3.87,4.24,3.80,4.11,339200,4.11
2004-12-21,3.64,4.08,3.50,3.89,334400,3.89
2004-12-20,3.48,3.69,3.48,3.69,54000,3.69
2004-12-17,3.60,3.69,3.50,3.62,76400,3.62
2004-12-16,3.69,3.78,3.53,3.71,67100,3.71
2004-12-15,3.50,3.79,3.37,3.71,132100,3.71
2004-12-14,3.52,3.65,3.50,3.65,72600,3.65
2004-12-13,3.70,3.70,3.36,3.60,87400,3.60
2004-12-10,3.51,3.72,3.50,3.55,110900,3.55
2004-12-09,3.46,3.85,3.21,3.62,420800,3.62
2004-12-08,4.10,4.32,3.49,3.49,1254700,3.49
2004-12-07,2.74,3.70,2.62,3.32,921800,3.32
